Unnamed: 0,time,title,Tuples,s,p,o,sp,po,spo,open price change,close price change
862,20100224  10:48AM UTC,"Mobile Carriers Gear Up for 4G with HSPA+ then LTE, new Visant Strategies Report Finds","('Mobile Carriers Gear Up', 'is with', 'HSPA')",Mobile Carriers Gear Up,is with,HSPA,Mobile Carriers Gear Up is with,is with HSPA,Mobile Carriers Gear Up is with HSPA,-0.19999899999999826,-0.12250200000000433
863,20100224  8:00AM UTC,Visa Introduces the Visa Signature Luxury Hotel Collection,"('Visa', 'Introduces', 'Visa Signature Luxury')",Visa,Introduces,Visa Signature Luxury,Visa Introduces,Introduces Visa Signature Luxury,Visa Introduces Visa Signature Luxury,-0.19999899999999826,-0.12250200000000433
864,20100225  10:57AM UTC, National Venture Capital Association Applauds Startup Visa Act of 2010,"('National Venture Capital Association', 'Applauds', 'Startup Visa Act')",National Venture Capital Association,Applauds,Startup Visa Act,National Venture Capital Association Applauds,Applauds Startup Visa Act,National Venture Capital Association Applauds Startup Visa Act,-0.3674999999999997,-0.09999799999999581
867,20100226  9:00AM UTC,Pro Medicus/Visage Imaging Signs Deal with Sydney-based Southern Radiology,"('Pro Medicus Visage Imaging Signs Deal', 'is with', 'Sydney based Southern Radiology')",Pro Medicus Visage Imaging Signs Deal,is with,Sydney based Southern Radiology,Pro Medicus Visage Imaging Signs Deal is with,is with Sydney based Southern Radiology,Pro Medicus Visage Imaging Signs Deal is with Sydney based Southern Radiology,0.20749999999999957,0.012498999999998262
868,20100301  7:30AM UTC,Visant Corporation Announces 2009 Full Year and Fourth Quarter Results,"('Visant Corporation', 'Announces at_time', '2009 Year')",Visant Corporation,Announces at_time,2009 Year,Visant Corporation Announces at_time,Announces at_time 2009 Year,Visant Corporation Announces at_time 2009 Year,-0.019999999999999574,0.384999999999998
869,20100302  3:00PM UTC,Visant Corporation Agrees to Make Offer to Acquire Intergold Ltd.,"('Visant Corporation', 'Make', 'Offer')",Visant Corporation,Make,Offer,Visant Corporation Make,Make Offer,Visant Corporation Make Offer,0.3299999999999983,-0.09250099999999861
870,20100302  11:00AM UTC,"CardinalCommerce Corporation Praises Authentication Programs of Visa, MasterCard...","('CardinalCommerce Corporation', 'Praises', 'Authentication Programs of Visa')",CardinalCommerce Corporation,Praises,Authentication Programs of Visa,CardinalCommerce Corporation Praises,Praises Authentication Programs of Visa,CardinalCommerce Corporation Praises Authentication Programs of Visa,0.3299999999999983,-0.09250099999999861
871,20100303  1:35PM UTC,Judicial Watch Sues Homeland Security for Documents Detailing Distribution of S Visas,"('Judicial Watch', 'Sues', 'Homeland Security')",Judicial Watch,Sues,Homeland Security,Judicial Watch Sues,Sues Homeland Security,Judicial Watch Sues Homeland Security,-0.054999999999999716,0.08750200000000063
872,20100304  11:00AM UTC,"U.S. Bank ReliaCard Visa Named ""Best Government-Funded Program"" at 2010 Paybefore Awards","('U.S. Bank ReliaCard Visa', 'Named', 'Funded Program')",U.S. Bank ReliaCard Visa,Named,Funded Program,U.S. Bank ReliaCard Visa Named,Named Funded Program,U.S. Bank ReliaCard Visa Named Funded Program,0.10000000000000142,0.059999000000001246
873,20100308  9:00AM UTC,"Visara Announces the CNA-8000, a Channel Attached Alternative to Cisco Routers with CIP`s, IBM 3172 and 2216 Gateways","('Visara', 'Announces', 'the')",Visara,Announces,the,Visara Announces,Announces the,Visara Announces the,0.26249899999999826,0.5299979999999955
875,20100309  5:25PM UTC,Leading Greek American Association Applauds Administration's Designation of Greece as a Visa Waiver Program Nation,"('Leading Greek American Association', 'Applauds', ""Administration 's Designation of Greece"")",Leading Greek American Association,Applauds,Administration 's Designation of Greece,Leading Greek American Association Applauds,Applauds Administration 's Designation of Greece,Leading Greek American Association Applauds Administration 's Designation of Greece,0.4500010000000003,-0.11999899999999641
876,20100310  9:00AM UTC,Visa Extends FIFA-Themed Marketing Campaign to Global Audience,"('Visa', 'Extends', 'FIFA Themed Marketing Campaign')",Visa,Extends,FIFA Themed Marketing Campaign,Visa Extends,Extends FIFA Themed Marketing Campaign,Visa Extends FIFA Themed Marketing Campaign,-0.1275010000000023,0.34249899999999656
880,20100316  12:08PM UTC, SmartMetric Files Patent Infringement Lawsuit Against Visa and MasterCard in US Federal Court,"('SmartMetric Files Patent Infringement Lawsuit', 'is in', 'US Federal Court')",SmartMetric Files Patent Infringement Lawsuit,is in,US Federal Court,SmartMetric Files Patent Infringement Lawsuit is in,is in US Federal Court,SmartMetric Files Patent Infringement Lawsuit is in US Federal Court,-0.04750100000000046,-0.19000099999999875
881,20100316  8:00AM UTC,CSC Wins Department of State Visa Application Contract,"('CSC', 'Wins', 'Department Visa Application Contract')",CSC,Wins,Department Visa Application Contract,CSC Wins,Wins Department Visa Application Contract,CSC Wins Department Visa Application Contract,-0.04750100000000046,-0.19000099999999875
882,20100317  4:23PM UTC,Consumer Electronics Association Urges Congress to Create New Jobs by Passing the StartUp Visa Act of 2010,"('Consumer Electronics Association', 'Urges', 'Congress')",Consumer Electronics Association,Urges,Congress,Consumer Electronics Association Urges,Urges Congress,Consumer Electronics Association Urges Congress,-0.13999899999999954,-0.034998999999999114
883,20100317  3:41PM UTC, SmartMetric's Lawsuit Against Visa and MasterCard,"('SmartMetric', 'has', 'Lawsuit Against Visa')",SmartMetric,has,Lawsuit Against Visa,SmartMetric has,has Lawsuit Against Visa,SmartMetric has Lawsuit Against Visa,-0.13999899999999954,-0.034998999999999114
884,20100317  10:15AM UTC,Brazil's Redecard to accept Visa cards in network,"(""Brazil 's Redecard"", 'accept Visa cards in', 'network')",Brazil 's Redecard,accept Visa cards in,network,Brazil 's Redecard accept Visa cards in,accept Visa cards in network,Brazil 's Redecard accept Visa cards in network,-0.13999899999999954,-0.034998999999999114
887,20100319  4:00AM UTC, UK Government Announces Changes to Tier 1 and 2 Visa Requirements,"('UK Government', 'Announces', 'Changes')",UK Government,Announces,Changes,UK Government Announces,Announces Changes,UK Government Announces Changes,-0.6650010000000002,-0.322499999999998
888,20100322  5:44PM UTC,"LA Galaxy's Landon Donovan and Visa Collaborate to Create 'Financial Soccer' - Free, Educational Video Game","('LA Galaxy', 'has', 'Landon Donovan')",LA Galaxy,has,Landon Donovan,LA Galaxy has,has Landon Donovan,LA Galaxy has Landon Donovan,-0.11249899999999968,0.09999999999999787
889,20100322  12:01AM UTC, InVisage Unveils QuantumFilm Image Sensors,"('InVisage', 'Unveils', 'QuantumFilm Image Sensors')",InVisage,Unveils,QuantumFilm Image Sensors,InVisage Unveils,Unveils QuantumFilm Image Sensors,InVisage Unveils QuantumFilm Image Sensors,-0.11249899999999968,0.09999999999999787
891,20100323  7:33AM UTC,"Stratus Rewards Visa White Card, The Official Luxury Lifestyle Credit Card of MY YACHT F1 Monaco","('MY', 'F1', 'Monaco')",MY,F1,Monaco,MY F1,F1 Monaco,MY F1 Monaco,0.27749999999999986,0.18500200000000433
892,20100324  12:48PM UTC," Atlantis Technology Group Funds Subsidiary Global Online Television Corporation Is Now Accepting Visa, Master Card,","('Atlantis Technology Group Funds Subsidiary Global Online Television Corporation', 'Is Now Accepting', 'Visa')",Atlantis Technology Group Funds Subsidiary Global Online Television Corporation,Is Now Accepting,Visa,Atlantis Technology Group Funds Subsidiary Global Online Television Corporation Is Now Accepting,Is Now Accepting Visa,Atlantis Technology Group Funds Subsidiary Global Online Television Corporation Is Now Accepting Visa,0.02499999999999858,-0.307501000000002
895,20100401  1:00AM UTC,Technip Awarded Two Contracts for the Visakh Refinery in India,"('Visakh Refinery', 'is in', 'India')",Visakh Refinery,is in,India,Visakh Refinery is in,is in India,Visakh Refinery is in India,0.24500100000000202,0.38000100000000003
896,20100406  8:00AM UTC,Visa Expands Small Business Savings Program with Leading Companies,"('Visa', 'Expands Small Business Savings Program with', 'Companies')",Visa,Expands Small Business Savings Program with,Companies,Visa Expands Small Business Savings Program with,Expands Small Business Savings Program with Companies,Visa Expands Small Business Savings Program with Companies,-0.25500100000000003,-0.017499999999998295
897,20100413  6:23PM UTC,UPDATE 1-Visant hires advisers to weigh firm's sale-sources,"('UPDATE 1 Visant', 'hires', 'advisers')",UPDATE 1 Visant,hires,advisers,UPDATE 1 Visant hires,hires advisers,UPDATE 1 Visant hires advisers,0.08999999999999986,-0.1000009999999989
898,20100413  6:03PM UTC,Visant hires advisers to weigh firm's sale-sources,"('advisers', 'weigh', ""firm 's sale sources"")",advisers,weigh,firm 's sale sources,advisers weigh,weigh firm 's sale sources,advisers weigh firm 's sale sources,0.08999999999999986,-0.1000009999999989
899,20100420  11:03AM UTC,UPDATE 2-Target to stop issuing Visa cards,"('Target', 'issuing', 'Visa cards')",Target,issuing,Visa cards,Target issuing,issuing Visa cards,Target issuing Visa cards,0.11250100000000174,0.23249999999999815
900,20100420  9:31AM UTC, Veritec and PreVay Sign Collaborative Agreement to Launch Unique and Most Secure Visa Banking and Debit Card,"('PreVay', 'Sign', 'Collaborative Agreement to Launch Unique')",PreVay,Sign,Collaborative Agreement to Launch Unique,PreVay Sign,Sign Collaborative Agreement to Launch Unique,PreVay Sign Collaborative Agreement to Launch Unique,0.11250100000000174,0.23249999999999815
901,20100420  10:40AM UTC,Visa applicatn to Aus to drop in '10,"('Visa applicatn', 'drop in', '10')",Visa applicatn,drop in,10,Visa applicatn drop in,drop in 10,Visa applicatn drop in 10,0.11250100000000174,0.23249999999999815
902,20100421  5:12PM UTC,Visa seeks online growth with CyberSource,"('Visa', 'seeks', 'online growth')",Visa,seeks,online growth,Visa seeks,seeks online growth,Visa seeks online growth,0.17499999999999716,-0.23000200000000248
903,20100421  5:09PM UTC,UPDATE 7-Visa seeks online growth with CyberSource,"('UPDATE 7 Visa', 'seeks', 'growth')",UPDATE 7 Visa,seeks,growth,UPDATE 7 Visa seeks,seeks growth,UPDATE 7 Visa seeks growth,0.17499999999999716,-0.23000200000000248
904,20100421  4:50PM UTC,"Robbins Umeda LLP Announces an Investigation of the Acquisition of CyberSource Corporation by Visa, Inc.","('Robbins Umeda LLP', 'Announces Investigation by', 'Visa')",Robbins Umeda LLP,Announces Investigation by,Visa,Robbins Umeda LLP Announces Investigation by,Announces Investigation by Visa,Robbins Umeda LLP Announces Investigation by Visa,0.17499999999999716,-0.23000200000000248
905,20100421  1:30PM UTC,"Ryan & Maniskas, LLP Announces Investigation into the Acquisition of CyberSource Corporation by Visa Inc.","('LLP', 'Announces Investigation by', 'Visa Inc.')",LLP,Announces Investigation by,Visa Inc.,LLP Announces Investigation by,Announces Investigation by Visa Inc.,LLP Announces Investigation by Visa Inc.,0.17499999999999716,-0.23000200000000248
907,20100422  2:49PM UTC, Visa and MasterCard to Respond to the SmartMetric Lawsuit in May 2010,"('Visa', 'Respond in', 'May 2010')",Visa,Respond in,May 2010,Visa Respond in,Respond in May 2010,Visa Respond in May 2010,-0.3825000000000003,0.5025010000000023
908,20100426  1:40PM UTC,"Bull & Lifshitz, LLP Announces Investigation of the Acquisition of CyberSource Corporation by Visa, Inc.","('Bull', 'Announces', 'Investigation')",Bull,Announces,Investigation,Bull Announces,Announces Investigation,Bull Announces Investigation,0.2075010000000006,-0.14749899999999982
909,20100426  12:41PM UTC,Visa Europe offers to cut debit card fees,"('Visa Europe', 'cut', 'debit card fees')",Visa Europe,cut,debit card fees,Visa Europe cut,cut debit card fees,Visa Europe cut debit card fees,0.2075010000000006,-0.14749899999999982
910,20100426  12:40PM UTC,UPDATE 1-Visa Europe offers to cut debit card fees,"('UPDATE Visa Europe', 'cut', 'debit card fees')",UPDATE Visa Europe,cut,debit card fees,UPDATE Visa Europe cut,cut debit card fees,UPDATE Visa Europe cut debit card fees,0.2075010000000006,-0.14749899999999982
912,20100428  8:32PM UTC,Visa Q2 beats expectations,"('Visa Q2', 'beats', 'expectations')",Visa Q2,beats,expectations,Visa Q2 beats,beats expectations,Visa Q2 beats expectations,-0.557499,0.16500100000000018
913,20100428  5:26PM UTC,"UPDATE 2-Visa profit rises 33 percent, beats estimates","('UPDATE Visa profit', 'rises', '33 percent')",UPDATE Visa profit,rises,33 percent,UPDATE Visa profit rises,rises 33 percent,UPDATE Visa profit rises 33 percent,-0.557499,0.16500100000000018
914,20100428  4:32PM UTC,Visa shares slip after results,"('Visa shares', 'slip after', 'results')",Visa shares,slip after,results,Visa shares slip after,slip after results,Visa shares slip after results,-0.557499,0.16500100000000018
915,20100429  12:21PM UTC,"Visa beats expectations, raises revenue forecast","('Visa', 'beats', 'expectations')",Visa,beats,expectations,Visa beats,beats expectations,Visa beats expectations,0.012498999999998262,-0.19750000000000156
916,20100429  9:48AM UTC,CORRECTED - UPDATE 3-Visa Q2 beats expectations; raises revenue forecast,"('UPDATE Visa Q2', 'beats', 'expectations')",UPDATE Visa Q2,beats,expectations,UPDATE Visa Q2 beats,beats expectations,UPDATE Visa Q2 beats expectations,0.012498999999998262,-0.19750000000000156
918,20100503  12:30PM UTC,Visa Signature Named Official Payment Card of the James Beard Foundation,"('Visa Signature', 'Named', 'Official Payment Card')",Visa Signature,Named,Official Payment Card,Visa Signature Named,Named Official Payment Card,Visa Signature Named Official Payment Card,-0.682499,-0.24000200000000405
919,20100504  10:46AM UTC,Cable Operators Will Find Success in Mobile Wireless Backhaul a New Visant Strategies Study Finds,"('Cable Operators', 'Will Find', 'Success')",Cable Operators,Will Find,Success,Cable Operators Will Find,Will Find Success,Cable Operators Will Find Success,-0.3025020000000005,-0.2249979999999958
921,20100511  10:37AM UTC,MoneyGram e Visa lanÃ§am o programa de transferÃªncia do cartÃ£o cash-to-Visa,"('MoneyGram e Visa lanÃ', 'am o', 'programa de transferÃªncia')",MoneyGram e Visa lanÃ,am o,programa de transferÃªncia,MoneyGram e Visa lanÃ am o,am o programa de transferÃªncia,MoneyGram e Visa lanÃ am o programa de transferÃªncia,-0.28000100000000216,-0.4574979999999975
922,20100511  9:00AM UTC,Visa Introduces FIFA World CupTM Facebook Match Planner,"('Visa', 'Introduces', 'FIFA World CupTM Facebook Match Planner')",Visa,Introduces,FIFA World CupTM Facebook Match Planner,Visa Introduces,Introduces FIFA World CupTM Facebook Match Planner,Visa Introduces FIFA World CupTM Facebook Match Planner,-0.28000100000000216,-0.4574979999999975
923,20100513  10:45AM UTC,Marathon Oil Corporation to Implement Visa ReadyLink in its U.S. Marathon Brand Stations,"('Marathon Oil Corporation', 'is in', 'its U.S. Marathon Brand Stations')",Marathon Oil Corporation,is in,its U.S. Marathon Brand Stations,Marathon Oil Corporation is in,is in its U.S. Marathon Brand Stations,Marathon Oil Corporation is in its U.S. Marathon Brand Stations,0.20999899999999627,0.012501000000000317
925,20100518  3:19PM UTC,"Visa, Mastercard shares drop amid regulatory fears","('Visa', 'drop amid', 'fears')",Visa,drop amid,fears,Visa drop amid,drop amid fears,Visa drop amid fears,-0.9224989999999984,-1.1550009999999986
926,20100518  3:17PM UTC,"UPDATE 1-Visa, Mastercard shares drop amid regulatory fears","('UPDATE Visa', 'drop amid', 'regulatory fears')",UPDATE Visa,drop amid,regulatory fears,UPDATE Visa drop amid,drop amid regulatory fears,UPDATE Visa drop amid regulatory fears,-0.9224989999999984,-1.1550009999999986
927,20100519  5:57PM UTC,UPDATE 1-Visa CEO visits Washington over card fees,"('UPDATE 1 Visa CEO', 'visits Washington over', 'card fees')",UPDATE 1 Visa CEO,visits Washington over,card fees,UPDATE 1 Visa CEO visits Washington over,visits Washington over card fees,UPDATE 1 Visa CEO visits Washington over card fees,-1.0925000000000011,0.7200009999999999
928,20100519  9:00AM UTC,American Redevelopment Solutions Deploys NES Financial System to Streamline Setup and Operations for EB-5 Visa Program,"('American Redevelopment Solutions', 'Deploys', 'NES Financial System')",American Redevelopment Solutions,Deploys,NES Financial System,American Redevelopment Solutions Deploys,Deploys NES Financial System,American Redevelopment Solutions Deploys NES Financial System,-1.0925000000000011,0.7200009999999999
930,20100520  6:40PM UTC,Study: H-1B Visa Holders Earn More Than U.S.-Born IT Pros,"('H 1B Visa Holders', 'Earn', 'More')",H 1B Visa Holders,Earn,More,H 1B Visa Holders Earn,Earn More,H 1B Visa Holders Earn More,0.32250000000000156,-0.03750000000000142
931,20100520  5:44PM UTC,"Visa, MasterCard growth may outweigh regulations","('Visa', 'may outweigh', 'regulations')",Visa,may outweigh,regulations,Visa may outweigh,may outweigh regulations,Visa may outweigh regulations,0.32250000000000156,-0.03750000000000142
932,20100521  10:05AM UTC,Visa says disappointed with Durbin Amendment,"('Visa', 'says', 'disappointed')",Visa,says,disappointed,Visa says,says disappointed,Visa says disappointed,0.002501000000002307,0.3449990000000014
933,20100521  12:24AM UTC,UPDATE 1-Visa says disappointed with Durbin Amendment,"('UPDATE Visa', 'says', 'disappointed with Durbin Amendment')",UPDATE Visa,says,disappointed with Durbin Amendment,UPDATE Visa says,says disappointed with Durbin Amendment,UPDATE Visa says disappointed with Durbin Amendment,0.002501000000002307,0.3449990000000014
935,20100525  9:53AM UTC,Visa and Bancomer Transfer Services Launch Visa Money Transfer for Remittances from the U.S.,"('Visa Transfer Services', 'Launch', 'Visa Money Transfer')",Visa Transfer Services,Launch,Visa Money Transfer,Visa Transfer Services Launch,Launch Visa Money Transfer,Visa Transfer Services Launch Visa Money Transfer,-0.5950020000000009,-0.3950010000000006
937,20100526  8:42AM UTC,Visa e Bancomer lanÃ§am serviÃ§o de remessa de dinheiro Visa para os EUA,"('Visa e Bancomer lanÃ', 'am', 'serviÃ')",Visa e Bancomer lanÃ,am,serviÃ,Visa e Bancomer lanÃ am,am serviÃ,Visa e Bancomer lanÃ am serviÃ,0.2700010000000006,0.1075000000000017
939,20100526  6:23AM UTC,UPDATE 1-Monitise joins Visa in Indian mobile banking JV,"('UPDATE 1 Monitise', 'joins Visa in', 'mobile banking JV')",UPDATE 1 Monitise,joins Visa in,mobile banking JV,UPDATE 1 Monitise joins Visa in,joins Visa in mobile banking JV,UPDATE 1 Monitise joins Visa in mobile banking JV,0.2700010000000006,0.1075000000000017
940,20100526  2:00AM UTC,Visa and Monitise to Launch Joint Venture in India,"('Launch Joint Venture', 'is in', 'India')",Launch Joint Venture,is in,India,Launch Joint Venture is in,is in India,Launch Joint Venture is in India,0.2700010000000006,0.1075000000000017
943,20100528  12:23PM UTC,EU to market test Visa Europe's debit fee cut offer,"('EU', 'market', ""test Visa Europe 's debit fee cut offer"")",EU,market,test Visa Europe 's debit fee cut offer,EU market,market test Visa Europe 's debit fee cut offer,EU market test Visa Europe 's debit fee cut offer,-0.40749899999999784,-0.307501000000002
944,20100528  9:50AM UTC, Canada's Immigration Minister on Visa Refusals in India,"(""Canada 's Immigration Minister"", 'is in', 'India')",Canada 's Immigration Minister,is in,India,Canada 's Immigration Minister is in,is in India,Canada 's Immigration Minister is in India,-0.40749899999999784,-0.307501000000002
946,20100602  7:52PM UTC,Visa to block China UnionPay's intl transactions-paper,"('Visa', 'block', ""China UnionPay 's intl transactions"")",Visa,block,China UnionPay 's intl transactions,Visa block,block China UnionPay 's intl transactions,Visa block China UnionPay 's intl transactions,-0.25749899999999926,-0.05999899999999769
947,20100602  4:17PM UTC,Visa Launches YouTube Channel to Host FIFA World Cupâ¢ Fans` Goal Call Videos,"('Visa', 'Launches', 'YouTube Channel')",Visa,Launches,YouTube Channel,Visa Launches,Launches YouTube Channel,Visa Launches YouTube Channel,-0.25749899999999926,-0.05999899999999769
948,20100609  8:00AM UTC, Support.com Offers Discount to Small Businesses Through Visa SavingsEdge Program,"('Support.com', 'Offers Discount to', 'Businesses Through Visa SavingsEdge Program')",Support.com,Offers Discount to,Businesses Through Visa SavingsEdge Program,Support.com Offers Discount to,Offers Discount to Businesses Through Visa SavingsEdge Program,Support.com Offers Discount to Businesses Through Visa SavingsEdge Program,0.5025010000000023,0.11250100000000174
949,20100611  9:00AM UTC,GiftCardMall.com Offers Visa 2010 FIFA World Cup Gift Cards,"('GiftCardMall.com', 'Offers', 'Visa 2010 FIFA World Cup Gift Cards')",GiftCardMall.com,Offers,Visa 2010 FIFA World Cup Gift Cards,GiftCardMall.com Offers,Offers Visa 2010 FIFA World Cup Gift Cards,GiftCardMall.com Offers Visa 2010 FIFA World Cup Gift Cards,0.22000200000000447,-0.3424990000000001
950,20100614  8:00AM UTC,Visa Data Shows Reasons for Optimism for South Africa Tourism: Strong First Quarter Growth and 2010 FIFA World Cup,"('Visa Data', 'Shows', 'Reasons for Optimism')",Visa Data,Shows,Reasons for Optimism,Visa Data Shows,Shows Reasons for Optimism,Visa Data Shows Reasons for Optimism,0.10999799999999738,-0.5749999999999993
951,20100618  5:30AM UTC,TOMI Environmental Solutions Offers Immigrant Investor Visa Program,"('TOMI Environmental Solutions', 'Offers', 'Immigrant Investor Visa Program')",TOMI Environmental Solutions,Offers,Immigrant Investor Visa Program,TOMI Environmental Solutions Offers,Offers Immigrant Investor Visa Program,TOMI Environmental Solutions Offers Immigrant Investor Visa Program,0.17500200000000277,-0.29999899999999613
955,20100628  4:01PM UTC,"Court says ""eVisa"" violates Visa trademark","('Court', 'says', 'eVisa')",Court,says,eVisa,Court says,says eVisa,Court says eVisa,-0.010001000000002591,-0.36000100000000046
956,20100628  3:57PM UTC,"Court says ""eVisa"" violates Visa trademark","('Court', 'says', 'eVisa')",Court,says,eVisa,Court says,says eVisa,Court says eVisa,-0.010001000000002591,-0.36000100000000046
957,20100629  12:29PM UTC,Visa Social Media Channels Help Extend Reach of Go Fans Campaign,"('Visa Social Media Channels Help', 'Extend', 'Reach of Go Fans Campaign')",Visa Social Media Channels Help,Extend,Reach of Go Fans Campaign,Visa Social Media Channels Help Extend,Extend Reach of Go Fans Campaign,Visa Social Media Channels Help Extend Reach of Go Fans Campaign,-0.6774989999999974,-0.942501
960,20100701  12:01AM UTC,"Clearwire Brings CLEAR 4G to Merced and Visalia, California","('Clearwire', 'Brings 4G to', 'California')",Clearwire,Brings 4G to,California,Clearwire Brings 4G to,Brings 4G to California,Clearwire Brings 4G to California,-0.16500100000000018,0.5274999999999999
962,20100708  8:43PM UTC,Visa monopolises UK Olympics,"('Visa', 'monopolises', 'UK Olympics')",Visa,monopolises,UK Olympics,Visa monopolises,monopolises UK Olympics,Visa monopolises UK Olympics,0.7049999999999983,0.06500000000000128
963,20100713  4:26AM UTC,"UPDATE 1-Monitise to raise 32 mln stg, bolster ties with Visa","('ties', 'is with', 'Visa')",ties,is with,Visa,ties is with,is with Visa,ties is with Visa,0.4525020000000026,0.019997999999997518
964,20100714  8:14AM UTC,Trusteer Warns Financial Malware is Attacking Leading US Banks Using Visa and MasterCard Hoax,"('Trusteer', 'Warns', 'Financial Malware')",Trusteer,Warns,Financial Malware,Trusteer Warns,Warns Financial Malware,Trusteer Warns Financial Malware,-0.307501000000002,-0.07749899999999954
966,20100714  8:00AM UTC,Visa and NRF Seek to Reduce Vulnerable Payment Card Data in Merchant Systems,"('NRF', 'Reduce', 'Payment Card Data')",NRF,Reduce,Payment Card Data,NRF Reduce,Reduce Payment Card Data,NRF Reduce Payment Card Data,-0.307501000000002,-0.07749899999999954
967,20100714  8:00AM UTC,Visa and NRF Seek to Reduce Vulnerable PaymentCard Data in Merchant Systems,"('NRF', 'Reduce', 'PaymentCard Data in Merchant Systems')",NRF,Reduce,PaymentCard Data in Merchant Systems,NRF Reduce,Reduce PaymentCard Data in Merchant Systems,NRF Reduce PaymentCard Data in Merchant Systems,-0.307501000000002,-0.07749899999999954
968,20100715  11:03AM UTC,New USBC Platinum Visa Credit Card With Nationwide Bank Offers Bowling Rewards,"('New USBC Platinum Visa Credit Card', 'is With', 'Nationwide Bank')",New USBC Platinum Visa Credit Card,is With,Nationwide Bank,New USBC Platinum Visa Credit Card is With,is With Nationwide Bank,New USBC Platinum Visa Credit Card is With Nationwide Bank,-0.04499999999999815,-0.25
969,20100715  8:00AM UTC,Visa Launches Campaign Promoting Prepaid Card Benefits for Financially Underserved Consumers,"('Visa', 'Launches', 'Campaign Promoting Prepaid Card Benefits for Financially Underserved Consumers')",Visa,Launches,Campaign Promoting Prepaid Card Benefits for Financially Underserved Consumers,Visa Launches,Launches Campaign Promoting Prepaid Card Benefits for Financially Underserved Consumers,Visa Launches Campaign Promoting Prepaid Card Benefits for Financially Underserved Consumers,-0.04499999999999815,-0.25
970,20100716  9:31AM UTC,"Critical Alerts for Visa, MGM Resorts, Travelers, McAfee, and Tesla Motors Released by Seven Summits Research","('Alerts', 'Released by', 'Seven Summits Research')",Alerts,Released by,Seven Summits Research,Alerts Released by,Released by Seven Summits Research,Alerts Released by Seven Summits Research,-0.6975000000000016,-0.9575010000000006
971,20100719  10:00AM UTC,3Delta Systems Applauds Visa`s Tokenization Best Practices for Preventing Credit Card Data Breaches,"('3Delta Systems', 'Applauds', 'Visa')",3Delta Systems,Applauds,Visa,3Delta Systems Applauds,Applauds Visa,3Delta Systems Applauds Visa,-0.34750000000000014,-0.05749899999999997
973,20100720  4:00PM UTC,CyberSource Stockholders Approve Acquisition by Visa,"('CyberSource Stockholders', 'Approve Acquisition by', 'Visa')",CyberSource Stockholders,Approve Acquisition by,Visa,CyberSource Stockholders Approve Acquisition by,Approve Acquisition by Visa,CyberSource Stockholders Approve Acquisition by Visa,-0.375,0.5949999999999989
974,20100720  9:28AM UTC,Fifth Third Processing Solutions Earns VisaÂ® Global Service Quality Award,"('Fifth Third Processing Solutions', 'Earns', 'VisaÂ Global Service Quality Award')",Fifth Third Processing Solutions,Earns,VisaÂ Global Service Quality Award,Fifth Third Processing Solutions Earns,Earns VisaÂ Global Service Quality Award,Fifth Third Processing Solutions Earns VisaÂ Global Service Quality Award,-0.375,0.5949999999999989
978,20100726  10:00AM UTC,"Comcast to Launch 75 New TV Networks in Fresno, Los Banos, Merced, and Visalia as Part of Its XFINITY TV Service","('Comcast', 'Launch', '75 New TV Networks')",Comcast,Launch,75 New TV Networks,Comcast Launch,Launch 75 New TV Networks,Comcast Launch 75 New TV Networks,0.30500100000000074,0.12250099999999975
982,20100728  7:44PM UTC,Visa beats expectations with 3rd quarter profit,"('Visa', 'beats', 'expectations')",Visa,beats,expectations,Visa beats,beats expectations,Visa beats expectations,-0.21249999999999858,-0.35749999999999815
985,20100728  12:41PM UTC, U.K. Border Agency Accredits the TOEFL(R) Test for Tier 4 Student Visas in the United Kingdom,"('U.K. Border Agency', 'Accredits', 'Test for Tier 4 Student Visas in United Kingdom')",U.K. Border Agency,Accredits,Test for Tier 4 Student Visas in United Kingdom,U.K. Border Agency Accredits,Accredits Test for Tier 4 Student Visas in United Kingdom,U.K. Border Agency Accredits Test for Tier 4 Student Visas in United Kingdom,-0.21249999999999858,-0.35749999999999815
986,20100802  8:00AM UTC,"Visa Launches Online Shopping Tool, Rightcliqâ¢ by Visa","('Visa', 'Launches', 'Online Shopping Tool')",Visa,Launches,Online Shopping Tool,Visa Launches,Launches Online Shopping Tool,Visa Launches Online Shopping Tool,-0.1524979999999978,-0.27999899999999656
989,20100808  3:57PM UTC,"Barron's sees buying opportunity for Visa, MasterCard","('Barron', 'sees', 'buying opportunity for Visa')",Barron,sees,buying opportunity for Visa,Barron sees,sees buying opportunity for Visa,Barron sees buying opportunity for Visa,0.49250100000000074,0.6499989999999976
990,20100811  8:00AM UTC,Visa Enhances Visa Business Network With New Capabilities for Small Businesses,"('Visa', 'Enhances Visa Business Network for', 'Small Businesses')",Visa,Enhances Visa Business Network for,Small Businesses,Visa Enhances Visa Business Network for,Enhances Visa Business Network for Small Businesses,Visa Enhances Visa Business Network for Small Businesses,-0.01499899999999954,-0.43999799999999567
991,20100811  7:30AM UTC,Visant Corporation Announces 2010 Second Quarter Results,"('Visant Corporation', 'Announces', '2010 Second Quarter Results')",Visant Corporation,Announces,2010 Second Quarter Results,Visant Corporation Announces,Announces 2010 Second Quarter Results,Visant Corporation Announces 2010 Second Quarter Results,-0.01499899999999954,-0.43999799999999567
