Unnamed: 0,time,title,Tuples,s,p,o,sp,po,spo,open price change,close price change
1326,20080723 08:25 AM EDT,Boeing shares fall after results,"('Boeing shares', 'fall after', 'results')",Boeing shares,fall after,results,Boeing shares fall after,fall after results,Boeing shares fall after results,-1.2600020000000143,-2.5400010000000037
1327,20080723 07:30 AM EDT,"Boeing Reports Second-Quarter Financial Results, Reaffirms Guidance","('Boeing Reports Quarter Financial Results', 'Reaffirms', 'Guidance')",Boeing Reports Quarter Financial Results,Reaffirms,Guidance,Boeing Reports Quarter Financial Results Reaffirms,Reaffirms Guidance,Boeing Reports Quarter Financial Results Reaffirms Guidance,-1.2600020000000143,-2.5400010000000037
1328,20080724 03:06 PM EDT,"US STOCKS-Dow briefly falls 2 pct as financials, Boeing drag","('US STOCKS Dow briefly', 'falls', 'Boeing drag')",US STOCKS Dow briefly,falls,Boeing drag,US STOCKS Dow briefly falls,falls Boeing drag,US STOCKS Dow briefly falls Boeing drag,-1.7200019999999938,-4.190002
1329,20080724 12:31 PM EDT,MD-11 Boeing Converted Freighters to Support Aeroflot Cargo Growth Plan,"('MD Boeing Converted Freighters', 'Support', 'Aeroflot Cargo Growth Plan')",MD Boeing Converted Freighters,Support,Aeroflot Cargo Growth Plan,MD Boeing Converted Freighters Support,Support Aeroflot Cargo Growth Plan,MD Boeing Converted Freighters Support Aeroflot Cargo Growth Plan,-1.7200019999999938,-4.190002
1330,20080724 10:45 AM EDT,"Boeing shares dip after weak profit, order worries","('Boeing shares', 'dip', 'order worries')",Boeing shares,dip,order worries,Boeing shares dip,dip order worries,Boeing shares dip order worries,-1.7200019999999938,-4.190002
1331,20080724 10:15 AM EDT,GE Begins Delivery of Flight Recorders for Boeing 787,"('GE', 'Begins', 'Delivery')",GE,Begins,Delivery,GE Begins,Begins Delivery,GE Begins Delivery,-1.7200019999999938,-4.190002
1334,20080730 07:02 PM EDT,Boeing Salt Lake City Receives ISO 14001 Environmental Certification,"('Boeing Salt Lake City', 'Receives', 'ISO 14001 Certification')",Boeing Salt Lake City,Receives,ISO 14001 Certification,Boeing Salt Lake City Receives,Receives ISO 14001 Certification,Boeing Salt Lake City Receives ISO 14001 Certification,0.9500010000000074,0.610001000000004
1335,20080730 09:00 AM EDT,Boeing and Siemens PLM Software Sign New Agreement to Extend Deployment of Teamcenter,"('Siemens PLM Software', 'Sign', 'New Agreement')",Siemens PLM Software,Sign,New Agreement,Siemens PLM Software Sign,Sign New Agreement,Siemens PLM Software Sign New Agreement,0.9500010000000074,0.610001000000004
1336,20080730 08:45 AM EDT,CPI Aerostructures Receives Initial $3.2 Million in Delivery Orders from The Boeing...,"('CPI Aerostructures', 'Receives', 'Initial')",CPI Aerostructures,Receives,Initial,CPI Aerostructures Receives,Receives Initial,CPI Aerostructures Receives Initial,0.9500010000000074,0.610001000000004
1337,20080730 03:26 AM EDT,RPT-UPDATE 1-Boeing to be involved in Mitsubishi jet programme,"('RPT UPDATE 1 Boeing', 'be involved in', 'Mitsubishi jet programme')",RPT UPDATE 1 Boeing,be involved in,Mitsubishi jet programme,RPT UPDATE 1 Boeing be involved in,be involved in Mitsubishi jet programme,RPT UPDATE 1 Boeing be involved in Mitsubishi jet programme,0.9500010000000074,0.610001000000004
1338,20080730 02:59 AM EDT,UPDATE 1-Boeing to be involved in Mitsubishi jet programme,"('UPDATE Boeing', 'be involved in', 'Mitsubishi jet programme')",UPDATE Boeing,be involved in,Mitsubishi jet programme,UPDATE Boeing be involved in,be involved in Mitsubishi jet programme,UPDATE Boeing be involved in Mitsubishi jet programme,0.9500010000000074,0.610001000000004
1339,20080731 04:31 PM EDT,Students Create Green MRO Concepts at 2008 Boeing Shanghai Challenge,"('Students', 'Create Green MRO Concepts at', '2008 Boeing Shanghai Challenge')",Students,Create Green MRO Concepts at,2008 Boeing Shanghai Challenge,Students Create Green MRO Concepts at,Create Green MRO Concepts at 2008 Boeing Shanghai Challenge,Students Create Green MRO Concepts at 2008 Boeing Shanghai Challenge,-0.5900000000000034,-2.7099989999999963
1340,20080731 09:29 AM EDT,FedEx Express Introduces Fuel Efficient Boeing 757 To Aircraft Fleet,"('FedEx Express', 'Introduces Fuel Boeing 757 To', 'Aircraft Fleet')",FedEx Express,Introduces Fuel Boeing 757 To,Aircraft Fleet,FedEx Express Introduces Fuel Boeing 757 To,Introduces Fuel Boeing 757 To Aircraft Fleet,FedEx Express Introduces Fuel Boeing 757 To Aircraft Fleet,-0.5900000000000034,-2.7099989999999963
1341,20080801 09:42 AM EDT,Finmeccanica says formalising Boeing C-27J deal,"('Finmeccanica', 'says', 'Boeing C 27J deal')",Finmeccanica,says,Boeing C 27J deal,Finmeccanica says,says Boeing C 27J deal,Finmeccanica says Boeing C 27J deal,-1.610001000000004,0.8999969999999919
1342,20080803 04:11 AM EDT,"Elbit unit VSI gets Boeing helmet, visor deal","('Elbit unit VSI', 'gets', 'visor deal')",Elbit unit VSI,gets,visor deal,Elbit unit VSI gets,gets visor deal,Elbit unit VSI gets visor deal,0.6900030000000044,-0.6499969999999919
1344,20080804 08:45 AM EDT,CPI Aerostructures Receives Additional $10 Million in Delivery Orders from the Boeing...,"('CPI Aerostructures', 'Receives', 'Additional')",CPI Aerostructures,Receives,Additional,CPI Aerostructures Receives,Receives Additional,CPI Aerostructures Receives Additional,0.6900030000000044,-0.6499969999999919
1346,20080805 01:32 PM EDT,Marotta Delivers First MPACT(R) to Boeing,"('Marotta', 'Delivers', 'First MPACT')",Marotta,Delivers,First MPACT,Marotta Delivers,Delivers First MPACT,Marotta Delivers First MPACT,-0.21000300000000038,3.839995999999992
1347,20080806 05:43 PM EDT,Boeing Forecasts Continued Strong Air Cargo Traffic Growth,"('Forecasts', 'Continued', 'Air Cargo Traffic Growth')",Forecasts,Continued,Air Cargo Traffic Growth,Forecasts Continued,Continued Air Cargo Traffic Growth,Forecasts Continued Air Cargo Traffic Growth,3.0300030000000007,0.20000500000000443
1348,20080807 01:35 PM EDT,"Boeing sees first 787 cancellation, lags Airbus","('Boeing', 'sees', 'first 787 cancellation')",Boeing,sees,first 787 cancellation,Boeing sees,sees first 787 cancellation,Boeing sees first 787 cancellation,0.15999599999999248,-0.7099999999999937
1350,20080807 12:24 PM EDT,"Boeing, Azerbaijan Airlines Announce Order for 737s and 767s","('Boeing', 'Order for', '737s')",Boeing,Order for,737s,Boeing Order for,Order for 737s,Boeing Order for 737s,0.15999599999999248,-0.7099999999999937
1352,20080807 09:16 AM EDT,"UPDATE 1-Ryanair in talks with Boeing, Airbus on orders","('UPDATE 1 Ryanair', 'is in', 'talks with Boeing on orders')",UPDATE 1 Ryanair,is in,talks with Boeing on orders,UPDATE 1 Ryanair is in,is in talks with Boeing on orders,UPDATE 1 Ryanair is in talks with Boeing on orders,0.15999599999999248,-0.7099999999999937
1353,20080807 07:26 AM EDT,"Ryanair in talks with Boeing, Airbus on orders","('talks', 'is with', 'Boeing')",talks,is with,Boeing,talks is with,is with Boeing,talks is with Boeing,0.15999599999999248,-0.7099999999999937
1354,20080808 05:59 AM EDT,"Boeing, Airbus face delays on parts shortages: report","('Boeing', 'delays on', 'parts shortages')",Boeing,delays on,parts shortages,Boeing delays on,delays on parts shortages,Boeing delays on parts shortages,-0.18999499999999614,3.16999899999999
1355,20080811 10:48 PM EDT,"Boeing, Kenya Airways and Seattle University School of Law Deliver Textbooks to Nairobi","('Kenya Airways', 'Deliver Textbooks to', 'Nairobi')",Kenya Airways,Deliver Textbooks to,Nairobi,Kenya Airways Deliver Textbooks to,Deliver Textbooks to Nairobi,Kenya Airways Deliver Textbooks to Nairobi,3.019996000000006,-1.239998
1358,20080811 07:45 AM EDT,SPEEA Demands Boeing Disclose Funding of Executive Pensions,"('Boeing', 'Disclose', 'Funding of Executive Pensions')",Boeing,Disclose,Funding of Executive Pensions,Boeing Disclose,Disclose Funding of Executive Pensions,Boeing Disclose Funding of Executive Pensions,3.019996000000006,-1.239998
1360,20080812 07:24 PM EDT,UPDATE 1-Boeing said discouraged by U.S. tanker chances,"('UPDATE Boeing', 'said', 'discouraged by U.S. tanker chances')",UPDATE Boeing,said,discouraged by U.S. tanker chances,UPDATE Boeing said,said discouraged by U.S. tanker chances,UPDATE Boeing said discouraged by U.S. tanker chances,-1.0,-0.6900029999999902
1361,20080812 09:47 AM EDT,UPDATE 1-AT&T; wins Boeing contract worth more than $400 mln,"('UPDATE AT&T', 'wins', 'Boeing contract worth')",UPDATE AT&T,wins,Boeing contract worth,UPDATE AT&T wins,wins Boeing contract worth,UPDATE AT&T wins Boeing contract worth,-1.0,-0.6900029999999902
1362,20080812 08:02 AM EDT,Boeing Selects AT&T; for Multimillion Dollar Network and Wireless Services Contract,"('Boeing', 'Selects AT&T for', 'Multimillion Dollar Network')",Boeing,Selects AT&T for,Multimillion Dollar Network,Boeing Selects AT&T for,Selects AT&T for Multimillion Dollar Network,Boeing Selects AT&T for Multimillion Dollar Network,-1.0,-0.6900029999999902
1363,20080813 11:51 AM EDT,UPDATE 2-American Air to speed up deliveries of Boeing 737s,"('UPDATE 2 American Air', 'speed up', 'deliveries of Boeing 737s')",UPDATE 2 American Air,speed up,deliveries of Boeing 737s,UPDATE 2 American Air speed up,speed up deliveries of Boeing 737s,UPDATE 2 American Air speed up deliveries of Boeing 737s,-0.8199990000000099,-1.6699980000000068
1364,20080814 05:22 PM EDT,Boeing and Seal Dynamics Sign Contract for Innovative Supply-Chain Solution,"('Seal Dynamics', 'Sign Contract for', 'Supply Chain Solution')",Seal Dynamics,Sign Contract for,Supply Chain Solution,Seal Dynamics Sign Contract for,Sign Contract for Supply Chain Solution,Seal Dynamics Sign Contract for Supply Chain Solution,-2.329997999999989,0.5099950000000035
1365,20080814 03:20 PM EDT,UPDATE 1-American Airlines buys Boeing 737s worth $1.9 bln,"('UPDATE American Airlines', 'buys', 'Boeing 737s')",UPDATE American Airlines,buys,Boeing 737s,UPDATE American Airlines buys,buys Boeing 737s,UPDATE American Airlines buys Boeing 737s,-2.329997999999989,0.5099950000000035
1367,20080814 01:01 PM EDT,"Boeing, American Airlines Finalize Deal for 26 Next-Generation 737s","('Boeing', 'Deal for', '26 Next Generation 737s')",Boeing,Deal for,26 Next Generation 737s,Boeing Deal for,Deal for 26 Next Generation 737s,Boeing Deal for 26 Next Generation 737s,-2.329997999999989,0.5099950000000035
1368,20080818 12:58 PM EDT,Boeing Delivers Brazilian TAM Airlines' First 777-300ER,"('Boeing', 'Delivers', 'TAM Airlines')",Boeing,Delivers,TAM Airlines,Boeing Delivers,Delivers TAM Airlines,Boeing Delivers TAM Airlines,-0.2699970000000036,-0.8099980000000002
1369,20080818 11:05 AM EDT,"Boeing's Failure to Track Foreign Workers Hurts Programs, Risks Trade Violations,...","('Boeing', 'has', 'Failure to Track Foreign Workers')",Boeing,has,Failure to Track Foreign Workers,Boeing has,has Failure to Track Foreign Workers,Boeing has Failure to Track Foreign Workers,-0.2699970000000036,-0.8099980000000002
1371,20080819 09:02 AM EDT, Boeing's Derivative Airplane Programs (DAP) Go Live with the Maintenix(R) Aviation Maintenance Management System,"('Boeing', 'has', 'Derivative Airplane Programs')",Boeing,has,Derivative Airplane Programs,Boeing has,has Derivative Airplane Programs,Boeing has Derivative Airplane Programs,-1.0200000000000031,-0.6899979999999957
1372,20080820 06:04 PM EDT,Boeing Delivers EgyptAir 737-800 in Star Alliance Livery,"('Boeing', 'Delivers', 'EgyptAir 737 800')",Boeing,Delivers,EgyptAir 737 800,Boeing Delivers,Delivers EgyptAir 737 800,Boeing Delivers EgyptAir 737 800,-0.48999799999999283,0.25999799999999595
1373,20080820 03:35 AM EDT,"Elbit Systems' Subsidiary, Cyclone, to Supply Boeing F-15 Components, Valued at $31...","('Supply Boeing F 15 Components', 'to Subsidiary is', 'Cyclone')",Supply Boeing F 15 Components,to Subsidiary is,Cyclone,Supply Boeing F 15 Components to Subsidiary is,to Subsidiary is Cyclone,Supply Boeing F 15 Components to Subsidiary is Cyclone,-0.48999799999999283,0.25999799999999595
1374,20080820 02:43 AM EDT,Elbit Systems unit gets $31 mln Boeing contract,"('Elbit Systems unit', 'gets', '31 mln Boeing contract')",Elbit Systems unit,gets,31 mln Boeing contract,Elbit Systems unit gets,gets 31 mln Boeing contract,Elbit Systems unit gets 31 mln Boeing contract,-0.48999799999999283,0.25999799999999595
1375,20080821 10:23 PM EDT,Boeing mulling protest in tanker contest,"('Boeing mulling protest', 'is in', 'tanker contest')",Boeing mulling protest,is in,tanker contest,Boeing mulling protest is in,is in tanker contest,Boeing mulling protest is in tanker contest,-0.0200010000000006,0.3400000000000034
1376,20080821 06:15 PM EDT,Boeing mulling protest in tanker contest,"('Boeing mulling protest', 'is in', 'tanker contest')",Boeing mulling protest,is in,tanker contest,Boeing mulling protest is in,is in tanker contest,Boeing mulling protest is in tanker contest,-0.0200010000000006,0.3400000000000034
1378,20080822 12:18 PM EDT,Boeing may withdraw from U.S. tanker bid,"('Boeing', 'may withdraw from', 'U.S. tanker bid')",Boeing,may withdraw from,U.S. tanker bid,Boeing may withdraw from,may withdraw from U.S. tanker bid,Boeing may withdraw from U.S. tanker bid,0.9699979999999968,2.000004000000004
1380,20080824 03:56 PM EDT,"Union rejects Boeing's wage increase offer as ""insulting""","('Union', 'rejects', ""Boeing 's wage increase offer"")",Union,rejects,Boeing 's wage increase offer,Union rejects,rejects Boeing 's wage increase offer,Union rejects Boeing 's wage increase offer,0.9700050000000005,-1.4800030000000106
1381,20080825 06:36 PM EDT,Flyover of Emirates' Boeing 777-200LR Launches Boeing Classic Golf Tournament,"('Boeing Classic Golf Tournament', 'Flyover of', ""Emirates ' Boeing 200LR"")",N,o,n,N o,o n,N o n,0.9700050000000005,-1.4800030000000106
1384,20080825 10:13 AM EDT, World Airways Operates Boeing 747-400 Freighter for Lufthansa Cargo,"('World Airways', 'Operates', 'Boeing 747 400 Freighter')",World Airways,Operates,Boeing 747 400 Freighter,World Airways Operates,Operates Boeing 747 400 Freighter,World Airways Operates Boeing 747 400 Freighter,0.9700050000000005,-1.4800030000000106
1385,20080825 12:36 AM EDT,"Union rejects Boeing's wage increase offer as ""insulting""","('Union', 'rejects', ""Boeing 's wage increase offer"")",Union,rejects,Boeing 's wage increase offer,Union rejects,rejects Boeing 's wage increase offer,Union rejects Boeing 's wage increase offer,0.9700050000000005,-1.4800030000000106
1386,20080826 07:37 PM EDT,Boeing offers union 9 percent pay raise over 3 years,"('Boeing', 'offers', 'union 9 percent pay raise')",Boeing,offers,union 9 percent pay raise,Boeing offers,offers union 9 percent pay raise,Boeing offers union 9 percent pay raise,-0.8200080000000014,-0.6100009999999969
1387,20080826 04:08 PM EDT,UPDATE 2-Boeing wins $4.3 billion 5-year US helicopter deal,"('UPDATE 2 Boeing', 'wins', '$ 4.3 billion 5 year US helicopter deal')",UPDATE 2 Boeing,wins,$ 4.3 billion 5 year US helicopter deal,UPDATE 2 Boeing wins,wins $ 4.3 billion 5 year US helicopter deal,UPDATE 2 Boeing wins $ 4.3 billion 5 year US helicopter deal,-0.8200080000000014,-0.6100009999999969
1388,20080826 03:30 PM EDT,Boeing offers union 9 percent wage increase,"('Boeing', 'offers', 'union 9 percent wage increase')",Boeing,offers,union 9 percent wage increase,Boeing offers,offers union 9 percent wage increase,Boeing offers union 9 percent wage increase,-0.8200080000000014,-0.6100009999999969
1389,20080826 02:20 PM EDT,Boeing Awarded US Army Contract for 191 CH-47F Chinook Helicopters,"('Boeing', 'Awarded US Army Contract for', '191 CH 47F Chinook Helicopters')",Boeing,Awarded US Army Contract for,191 CH 47F Chinook Helicopters,Boeing Awarded US Army Contract for,Awarded US Army Contract for 191 CH 47F Chinook Helicopters,Boeing Awarded US Army Contract for 191 CH 47F Chinook Helicopters,-0.8200080000000014,-0.6100009999999969
1390,20080826 12:39 PM EDT,Labor union awaits next Boeing contract proposal,"('Labor union', 'awaits', 'next Boeing contract proposal')",Labor union,awaits,next Boeing contract proposal,Labor union awaits,awaits next Boeing contract proposal,Labor union awaits next Boeing contract proposal,-0.8200080000000014,-0.6100009999999969
1391,20080827 05:25 PM EDT,Union prepares proposal for Boeing as strike looms,"('Union', 'prepares', 'proposal')",Union,prepares,proposal,Union prepares,prepares proposal,Union prepares proposal,-0.519995999999999,1.0599980000000073
1392,20080827 06:00 AM EDT,Boeing Appoints Charlie Miller to Lead International Communications,"('Boeing', 'Appoints Charlie Miller to', 'Lead International Communications')",Boeing,Appoints Charlie Miller to,Lead International Communications,Boeing Appoints Charlie Miller to,Appoints Charlie Miller to Lead International Communications,Boeing Appoints Charlie Miller to Lead International Communications,-0.519995999999999,1.0599980000000073
1393,20080828 07:43 PM EDT,"Boeing makes ""best and final offer"" to union","('Boeing', 'makes', 'offer')",Boeing,makes,offer,Boeing makes,makes offer,Boeing makes offer,1.2099990000000034,1.8199989999999957
1394,20080828 07:38 PM EDT,UPDATE 3-Boeing makes 'best and final offer' to union,"('UPDATE 3 Boeing', 'makes', 'best offer')",UPDATE 3 Boeing,makes,best offer,UPDATE 3 Boeing makes,makes best offer,UPDATE 3 Boeing makes best offer,1.2099990000000034,1.8199989999999957
1395,20080828 06:10 PM EDT,Ex-U.S. arms buyer faults Boeing tanker-delay request,"('arms buyer faults', 'Boeing', 'tanker delay request')",arms buyer faults,Boeing,tanker delay request,arms buyer faults Boeing,Boeing tanker delay request,arms buyer faults Boeing tanker delay request,1.2099990000000034,1.8199989999999957
1396,20080828 05:00 PM EDT,Alaska Airlines Completes Transition to All-Boeing Fleet,"('Alaska Airlines', 'Completes Transition to', 'Boeing Fleet')",Alaska Airlines,Completes Transition to,Boeing Fleet,Alaska Airlines Completes Transition to,Completes Transition to Boeing Fleet,Alaska Airlines Completes Transition to Boeing Fleet,1.2099990000000034,1.8199989999999957
1397,20080828 03:43 PM EDT,Boeing Presents Final Offer to IAM,"('Boeing', 'Presents Offer to', 'IAM')",Boeing,Presents Offer to,IAM,Boeing Presents Offer to,Presents Offer to IAM,Boeing Presents Offer to IAM,1.2099990000000034,1.8199989999999957
1398,20080828 03:20 PM EDT,Boeing Increases Employee Pay and Pension in Best and Final Offer,"('Boeing', 'Increases', 'Employee Pay')",Boeing,Increases,Employee Pay,Boeing Increases,Increases Employee Pay,Boeing Increases Employee Pay,1.2099990000000034,1.8199989999999957
1399,20080828 02:37 PM EDT,Union says it received Boeing's latest offer,"('Boeing', 'has', 'latest offer')",Boeing,has,latest offer,Boeing has,has latest offer,Boeing has latest offer,1.2099990000000034,1.8199989999999957
1400,20080828 02:18 PM EDT,Union says it received Boeing's latest offer,"('Boeing', 'has', 'latest offer')",Boeing,has,latest offer,Boeing has,has latest offer,Boeing has latest offer,1.2099990000000034,1.8199989999999957
1401,20080828 08:55 AM EDT,"Boeing Donates $1 Million to Martin Luther King, Jr. National Memorial Lifting Fundraising...","('Boeing', 'Donates', '$ 1 Million')",Boeing,Donates,$ 1 Million,Boeing Donates,Donates $ 1 Million,Boeing Donates $ 1 Million,1.2099990000000034,1.8199989999999957
1402,20080828 07:05 AM EDT,"Boeing, EgyptAir Announce 777 Fleet Enhancement","('EgyptAir', 'Announce', '777 Fleet Enhancement')",EgyptAir,Announce,777 Fleet Enhancement,EgyptAir Announce,Announce 777 Fleet Enhancement,EgyptAir Announce 777 Fleet Enhancement,1.2099990000000034,1.8199989999999957
1405,20080829 05:45 PM EDT,Boeing Delivers Two 777 Models to Emirates,"('Boeing', 'Delivers', 'Two 777 Models')",Boeing,Delivers,Two 777 Models,Boeing Delivers,Delivers Two 777 Models,Boeing Delivers Two 777 Models,1.4700009999999963,-0.7799980000000062
1406,20080829 03:54 PM EDT,Boeing machinists union to ask members to strike,"('Boeing machinists union', 'ask', 'members')",Boeing machinists union,ask,members,Boeing machinists union ask,ask members,Boeing machinists union ask members,1.4700009999999963,-0.7799980000000062
1410,20080901 03:44 AM EDT,UPDATE 1-Turkey's Pegasus to buy 24 aircraft from Boeing,"('Pegasus', 'buy', '24 aircraft')",Pegasus,buy,24 aircraft,Pegasus buy,buy 24 aircraft,Pegasus buy 24 aircraft,0.75,0.31000500000000386
1411,20080901 03:26 AM EDT,REFILE-Turk airline says to buy 24 aircraft from Boeing,"('Turk airline', 'buy', '24 aircraft')",Turk airline,buy,24 aircraft,Turk airline buy,buy 24 aircraft,Turk airline buy 24 aircraft,0.75,0.31000500000000386
1412,20080902 10:30 AM EDT,Aerosonic Receives New Order from Boeing,"('Aerosonic', 'Receives', 'New Order')",Aerosonic,Receives,New Order,Aerosonic Receives,Receives New Order,Aerosonic Receives New Order,0.75,0.31000500000000386
1413,20080903 06:25 PM EDT,"Boeing machinists vote on contract, threaten strike","('Boeing machinists', 'vote on', 'contract')",Boeing machinists,vote on,contract,Boeing machinists vote on,vote on contract,Boeing machinists vote on contract,-1.3099979999999931,0.1999969999999962
1414,20080903 06:25 PM EDT,"FACTBOX: Strike would hurt Boeing, suppliers, economy","('Strike', 'would hurt', 'economy')",Strike,would hurt,economy,Strike would hurt,would hurt economy,Strike would hurt economy,-1.3099979999999931,0.1999969999999962
1416,20080903 03:35 PM EDT,"UPDATE 1-Boeing machinists vote on contract, threaten strike","('UPDATE 1 Boeing machinists', 'vote on', 'contract')",UPDATE 1 Boeing machinists,vote on,contract,UPDATE 1 Boeing machinists vote on,vote on contract,UPDATE 1 Boeing machinists vote on contract,-1.3099979999999931,0.1999969999999962
1418,20080903 11:00 AM EDT,Boeing Chief Financial Officer Speaking at Morgan Stanley Conference,"('Boeing Chief Financial Officer', 'Speaking at', 'Morgan Stanley Conference')",Boeing Chief Financial Officer,Speaking at,Morgan Stanley Conference,Boeing Chief Financial Officer Speaking at,Speaking at Morgan Stanley Conference,Boeing Chief Financial Officer Speaking at Morgan Stanley Conference,-1.3099979999999931,0.1999969999999962
1419,20080904 08:14 PM EDT,Boeing in tight spot after union strike vote,"('Boeing', 'is in', 'tight spot')",Boeing,is in,tight spot,Boeing is in,is in tight spot,Boeing is in tight spot,-0.6800000000000068,-3.0400009999999966
1420,20080904 06:57 PM EDT,Boeing in tight spot after union strike vote,"('Boeing', 'is in', 'tight spot')",Boeing,is in,tight spot,Boeing is in,is in tight spot,Boeing is in tight spot,-0.6800000000000068,-3.0400009999999966
1422,20080904 03:04 PM EDT,SPEEA Supports IAM 751 Efforts to Secure a New Contract from Boeing,"('SPEEA', 'Secure', 'New Contract')",SPEEA,Secure,New Contract,SPEEA Secure,Secure New Contract,SPEEA Secure New Contract,-0.6800000000000068,-3.0400009999999966
1424,20080904 09:25 AM EDT,"FACTBOX: Strike would hurt Boeing, suppliers, economy","('Strike', 'would hurt', 'economy')",Strike,would hurt,economy,Strike would hurt,would hurt economy,Strike would hurt economy,-0.6800000000000068,-3.0400009999999966
1425,20080904 07:22 AM EDT,"Boeing workers vote to strike, delay it until Fri","('Boeing workers', 'vote', 'to strike')",Boeing workers,vote,to strike,Boeing workers vote,vote to strike,Boeing workers vote to strike,-0.6800000000000068,-3.0400009999999966
1427,20080904 05:39 AM EDT,Boeing to support Mitsubishi Heavy in jet business,"('Boeing', 'support Mitsubishi Heavy in', 'jet business')",Boeing,support Mitsubishi Heavy in,jet business,Boeing support Mitsubishi Heavy in,support Mitsubishi Heavy in jet business,Boeing support Mitsubishi Heavy in jet business,-0.6800000000000068,-3.0400009999999966
1428,20080904 03:10 AM EDT,"EU, U.S. to issue new Boeing 777 safety rules: report","('EU', 'issue', 'new Boeing 777 safety rules')",EU,issue,new Boeing 777 safety rules,EU issue,issue new Boeing 777 safety rules,EU issue new Boeing 777 safety rules,-0.6800000000000068,-3.0400009999999966
1432,20080904 12:52 AM EDT,"Boeing union rejects company offer, votes to strike","('Boeing union', 'rejects', 'company offer')",Boeing union,rejects,company offer,Boeing union rejects,rejects company offer,Boeing union rejects company offer,-0.6800000000000068,-3.0400009999999966
1433,20080905 08:14 PM EDT,Boeing machinists to strike as contract talks fail,"('Boeing machinists', 'strike', 'contract talks fail')",Boeing machinists,strike,contract talks fail,Boeing machinists strike,strike contract talks fail,Boeing machinists strike contract talks fail,-2.490001999999997,-0.14000000000000057
1434,20080905 07:20 PM EDT,Boeing machinists to strike as contract talks fail,"('Boeing machinists', 'strike', 'contract talks fail')",Boeing machinists,strike,contract talks fail,Boeing machinists strike,strike contract talks fail,Boeing machinists strike contract talks fail,-2.490001999999997,-0.14000000000000057
1436,20080905 05:32 PM EDT,Boeing workers prepare to strike as deadline nears,"('Boeing workers', 'prepare', 'strike')",Boeing workers,prepare,strike,Boeing workers prepare,prepare strike,Boeing workers prepare strike,-2.490001999999997,-0.14000000000000057
1438,20080905 03:35 AM EDT,Poland's LOT may scale down Boeing orders - paper,"(""Poland 's LOT"", 'may scale down', 'Boeing orders')",Poland 's LOT,may scale down,Boeing orders,Poland 's LOT may scale down,may scale down Boeing orders,Poland 's LOT may scale down Boeing orders,-2.490001999999997,-0.14000000000000057
1439,20080906 05:37 PM EDT,Boeing machinists walk off the job as talks fail,"('Boeing machinists', 'walk off', 'job')",Boeing machinists,walk off,job,Boeing machinists walk off,walk off job,Boeing machinists walk off job,-2.490001999999997,-0.14000000000000057
1440,20080906 05:31 PM EDT,UPDATE 1-Boeing machinists walk off the job as talks fail,"('UPDATE 1 Boeing machinists', 'walk', 'as talks fail')",UPDATE 1 Boeing machinists,walk,as talks fail,UPDATE 1 Boeing machinists walk,walk as talks fail,UPDATE 1 Boeing machinists walk as talks fail,-2.490001999999997,-0.14000000000000057
1441,20080906 03:27 AM EDT,Boeing machinists walk off the job as talks fail,"('Boeing machinists', 'walk off', 'job')",Boeing machinists,walk off,job,Boeing machinists walk off,walk off job,Boeing machinists walk off job,-2.490001999999997,-0.14000000000000057
1442,20080907 10:23 PM EDT,Boeing strike threatens global aero industry,"('Boeing strike', 'threatens', 'global aero industry')",Boeing strike,threatens,global aero industry,Boeing strike threatens,threatens global aero industry,Boeing strike threatens global aero industry,-0.04999899999999968,1.0200010000000006
1443,20080907 07:19 PM EDT,Boeing machinists walk off the job as talks fail,"('Boeing machinists', 'walk off', 'job')",Boeing machinists,walk off,job,Boeing machinists walk off,walk off job,Boeing machinists walk off job,-0.04999899999999968,1.0200010000000006
1445,20080907 06:01 PM EDT,FACTBOX: Sizing up Boeing's plane portfolio,"('Boeing', 'has', 'plane portfolio')",Boeing,has,plane portfolio,Boeing has,has plane portfolio,Boeing has plane portfolio,-0.04999899999999968,1.0200010000000006
1447,20080907 04:42 AM EDT,UPDATE 2-Boeing machinists walk off the job as talks fail,"('UPDATE 2 Boeing machinists', 'walk off', 'job')",UPDATE 2 Boeing machinists,walk off,job,UPDATE 2 Boeing machinists walk off,walk off job,UPDATE 2 Boeing machinists walk off job,-0.04999899999999968,1.0200010000000006
1449,20080908 08:20 PM EDT,Boeing strike impact to be felt globally,"('Boeing strike impact', 'be', 'felt')",Boeing strike impact,be,felt,Boeing strike impact be,be felt,Boeing strike impact be felt,-0.04999899999999968,1.0200010000000006
1452,20080908 06:05 PM EDT,Boeing strike impact to be felt globally,"('Boeing strike impact', 'be', 'felt')",Boeing strike impact,be,felt,Boeing strike impact be,be felt,Boeing strike impact be felt,-0.04999899999999968,1.0200010000000006
1453,20080908 06:01 PM EDT,"Boeing, Textron win $359 mln order for more V-22s","('Boeing', 'win', '359 mln order for V 22s')",Boeing,win,359 mln order for V 22s,Boeing win,win 359 mln order for V 22s,Boeing win 359 mln order for V 22s,-0.04999899999999968,1.0200010000000006
1454,20080908 10:15 AM EDT,Boeing supplier Spirit to reduce production,"('Boeing supplier Spirit', 'reduce', 'production')",Boeing supplier Spirit,reduce,production,Boeing supplier Spirit reduce,reduce production,Boeing supplier Spirit reduce production,-0.04999899999999968,1.0200010000000006
